area_position,region,province,istat,district,year,mounth,interruption_duration,interruption_duration_range,interruption_number,interruption_number_range,dur_number,client_number,altitude,altitude_range,coastal_region,mountain_region,urbanization,opex,opex_generated,capex,capex_generated,sales,ebitda,population_number,coordX,coordY,start_x,start_y
Sud,Puglia e Basilicata,Brindisi,74004,CELLINOSANMARCO,2017,12,197022.5239,0,17050.82592,0,0-0,2874,58,5,0,NM,3,#N/A,5.464905197,#N/A,15664.10566,#N/A,#N/A,6799,1258009,4520177,0,0
Nord,Piemonte e Liguria,Vercelli-Biella,2038,CELLIO,2017,12,93710.4109,0,6301.970054,0,0-0,818,685,1,0,T,3,#N/A,3765.104388,#N/A,15981.9026,#N/A,#N/A,849,447070,5066882,0,0
Sud,Calabria,Catanzaro-Crotone-Vibo Valentia,2038,CELLIO,2017,12,7352.30335,0,1476.701704,0,0-0,614,685,1,0,T,3,#N/A,3765.104388,#N/A,15981.9026,#N/A,#N/A,849,447070,5066882,0,0
Centro,Campania,Caserta,61102,CELLOLE,2017,12,206788.5559,0,31796.45871,1,0-1,7032,19,4,1,NM,3,#N/A,9146.820987,#N/A,20930.41496,#N/A,#N/A,7684,905440,4572757,0,0
Sud,Calabria,Catanzaro-Crotone-Vibo Valentia,79024,CENADI,2017,12,38484.82284,0,3748.927446,0,0-0,443,539,3,0,T,3,#N/A,5480.532896,#N/A,20756.62883,#N/A,#N/A,598,1142818,4313450,0,0
Nord,Lombardia,Bergamo,16068,CENATESOPRA,2017,12,36279.22519,0,2648.826257,0,0-0,1059,330,3,0,T,3,#N/A,1696.821384,#N/A,7202.168881,#N/A,#N/A,2505,564049,5063461,0,0
Nord,Lombardia,Bergamo,16069,CENATESOTTO,2017,12,68218.43188,0,4519.800188,0,0-0,1612,267,3,0,NM,2,#N/A,5493.619726,#N/A,11394.38661,#N/A,#N/A,3494,563467,5061420,0,0
Nord,Triveneto,Belluno,25010,CENCENIGHEAGORDINO,2017,12,12485.05628,0,1485.314807,0,0-0,1038,773,1,0,T,3,#N/A,639.0518685,#N/A,2195.697762,#N/A,#N/A,1402,728568,5136983,0,0
Nord,Lombardia,Bergamo,16070,CENE,2017,12,48664.99728,0,1058.372189,0,0-0,1914,368,1,0,T,2,#N/A,1459.055556,#N/A,9991.0783,#N/A,#N/A,4229,565770,5070158,0,0
Nord,Triveneto,Rovigo,29014,CENESELLI,2017,12,19566.8449,0,1979.825736,0,0-0,755,13,5,0,NM,3,#N/A,845.2003718,#N/A,11145.65524,#N/A,#N/A,1813,687636,4988846,0,0
Nord,Emilia Romagna e Marche,Ascoli Piceno,9023,CENGIO,2017,12,75343.97115,0,13905.55821,0,0-0,1061,450,1,0,T,2,#N/A,2224.928104,#N/A,15569.4487,#N/A,#N/A,3678,436260,4915902,0,0
Nord,Piemonte e Liguria,Savona-Imperia,9023,CENGIO,2017,12,39097.95002,0,3325.697372,0,0-0,1931,450,1,0,T,2,#N/A,2224.928104,#N/A,15569.4487,#N/A,#N/A,3678,436260,4915902,0,0
Nord,Piemonte e Liguria,Cuneo-Alba,4061,CENTALLO,2017,12,23702.88297,0,6176.931555,0,0-0,3142,426,5,0,NM,3,#N/A,5755.005363,#N/A,14312.6816,#N/A,#N/A,6817,388170,4927255,0,0
Nord,Emilia Romagna e Marche,Ferrara,38004,CENTO,2017,12,786741.2058,0,41449.51994,1,0-1,16197,15,5,0,NM,2,#N/A,3267.048763,#N/A,8353.391641,#N/A,#N/A,34723,682696,4960869,0,0
Centro,Campania,Salerno-Sala Consilina,65039,CENTOLA,2017,12,102102.5364,0,19041.04678,0,0-0,4327,336,4,1,T,3,#N/A,5967.477629,#N/A,25898.42653,#N/A,#N/A,5073,1038582,4455736,0,0
Sud,Calabria,Catanzaro-Crotone-Vibo Valentia,79025,CENTRACHE,2017,12,14147.60599,0,2555.864142,0,0-0,343,458,3,0,P,3,#N/A,3255.096505,#N/A,16389.40696,#N/A,#N/A,415,1146582,4314119,0,0
Sud,Sicilia,Caltanissetta-Enna,86007,CENTURIPE,2017,12,326973.9223,0,32233.20244,1,0-1,3103,730,3,0,NM,3,#N/A,12244.19618,#N/A,25055.92396,#N/A,#N/A,5599,1008407,4177648,0,0
Centro,Lazio. Abruzzo e Molise,Pescara-Chieti,68011,CEPAGATTI,2017,12,178870.5229,0,23030.54711,0,0-0,4339,145,4,0,NM,2,#N/A,1491.394852,#N/A,8711.457774,#N/A,#N/A,10449,920504,4703595,0,0
Centro,Campania,Benevento,62022,CEPPALONI,2017,12,71956.66456,0,9788.94036,0,0-0,1580,368,3,0,NM,3,#N/A,1112.384611,#N/A,20871.51451,#N/A,#N/A,3375,983115,4561047,0,0
Centro,Lazio. Abruzzo e Molise,Frosinone,60025,CEPRANO,2017,12,195660.4003,0,10685.1486,0,0-0,3782,105,3,0,NM,2,#N/A,1364.177452,#N/A,3438.250853,#N/A,#N/A,8740,875292,4609432,0,0
Sud,Sicilia,Caltanissetta-Enna,86008,CERAMI,2017,12,36605.48793,0,1255.434051,0,0-0,1200,970,1,0,T,3,#N/A,1059.323768,#N/A,3679.436135,#N/A,#N/A,2150,983552,4200073,0,0
Nord,Piemonte e Liguria,Genova,10014,CERANESI,2017,12,128433.839,0,7669.819953,0,0-0,2064,80,2,0,T,2,#N/A,3338.698646,#N/A,7580.244878,#N/A,#N/A,4006,487486,4928239,0,0
Nord,Piemonte e Liguria,Novara-Verbania,3049,CERANO,2017,12,116709.3727,0,3382.128048,0,0-0,2988,127,5,0,NM,2,#N/A,19820.10745,#N/A,226035.2852,#N/A,#N/A,6728,483671,5028060,0,0
Nord,Piemonte e Liguria,Novara-Verbania,3049,CERANO,2017,12,63305.34049,0,3627.601491,0,0-0,1033,127,5,0,NM,2,#N/A,19820.10745,#N/A,226035.2852,#N/A,#N/A,6728,483671,5028060,0,0
Nord,Lombardia,Como-Lecco,13063,CERANOD'INTELVI,2017,12,18093.11177,0,3493.652885,0,0-0,464,630,1,0,T,3,#N/A,10.61450148,#N/A,2639.169407,#N/A,#N/A,536,505840,5086621,0,0
Nord,Lombardia,Pavia,18043,CERANOVA,2017,12,10989.14505,0,1803.405621,0,0-0,826,86,5,0,NM,3,#N/A,67.38857777,#N/A,7462.094377,#N/A,#N/A,1894,519502,5011641,0,0
Centro,Campania,Salerno-Sala Consilina,65040,CERASO,2017,12,53027.48403,0,9437.882151,0,0-0,1215,340,3,0,T,3,#N/A,6441.623294,#N/A,30876.53799,#N/A,#N/A,2508,1032071,4467576,0,0
Centro,Lazio. Abruzzo e Molise,Molise,70017,CERCEMAGGIORE,2017,12,79238.73727,0,9589.799472,0,0-0,1638,930,1,0,T,3,#N/A,176.5656088,#N/A,325.8077777,#N/A,#N/A,3927,979171,4604586,0,0
Nord,Piemonte e Liguria,Rivoli,1071,CERCENASCO,2017,12,19734.74494,0,1153.264826,0,0-0,816,256,5,0,NM,3,#N/A,1547.470958,#N/A,15451.33694,#N/A,#N/A,1857,381812,4969382,0,0
Centro,Lazio. Abruzzo e Molise,Molise,70018,CERCEPICCOLA,2017,12,9199.544368,0,2662.339919,0,0-0,369,679,1,0,T,3,#N/A,54.44020318,#N/A,735.8016281,#N/A,#N/A,685,974440,4605271,0,0
Sud,Calabria,Cosenza-Castrovillari,78036,CERCHIARADICALABRI,2017,12,62386.94281,0,11363.65324,0,0-0,1452,650,3,0,T,3,#N/A,7734.201162,#N/A,46628.89954,#N/A,#N/A,2467,1131719,4437921,0,0
Centro,Lazio. Abruzzo e Molise,L'Aquila-Teramo,66033,CERCHIO,2017,12,2111.561519,0,5445.85729,0,0-0,832,834,1,0,T,3,#N/A,52.37210145,#N/A,437.8774645,#N/A,#N/A,1653,880553,4664905,0,0
Nord,Lombardia,Sondrio,14017,CERCINO,2017,12,24515.99147,0,1784.694397,0,0-0,528,487,1,0,T,2,#N/A,3212.725197,#N/A,8261.659711,#N/A,#N/A,754,539243,5112719,0,0
Centro,Campania,Torre Annunziata,63026,CERCOLA,2017,12,207762.4366,0,28550.06129,1,0-1,6453,75,4,0,NM,1,#N/A,11635.82862,#N/A,22368.11526,#N/A,#N/A,18128,951824,4537490,0,0
Sud,Sicilia,Palermo,82028,CERDA,2017,12,117043.2679,0,14699.00323,0,0-0,2385,274,3,0,NM,3,#N/A,4081.248551,#N/A,16312.20857,#N/A,#N/A,5391,924300,4205230,0,0
Nord,Triveneto,Verona,23025,CEREA,2017,12,136350.788,0,3084.728483,0,0-0,7687,18,5,0,NM,2,#N/A,1723.114895,#N/A,2932.496976,#N/A,#N/A,16251,674384,5004908,0,0
Nord,Triveneto,Rovigo,29015,CEREGNANO,2017,12,48459.21282,0,4657.312837,0,0-0,1580,5,5,0,NM,3,#N/A,1027.101984,#N/A,10572.41945,#N/A,#N/A,3691,729143,4992467,0,0
Nord,Piemonte e Liguria,Ivrea,1072,CERES,2017,12,41840.66631,0,18867.1512,0,0-0,1724,704,1,0,T,3,#N/A,5906.678532,#N/A,19300.11365,#N/A,#N/A,1056,371709,5020094,0,0
Nord,Lombardia,Mantova,20019,CERESARA,2017,12,62954.8181,0,11894.5471,0,0-0,1219,44,5,0,NM,3,#N/A,2264.635843,#N/A,5883.863912,#N/A,#N/A,2712,622468,5012563,0,0
Nord,Piemonte e Liguria,Alessandria-Asti,6057,CERESETO,2017,12,10499.61217,0,994.9619286,0,0-0,276,280,3,0,NM,3,#N/A,1144.403435,#N/A,7076.733321,#N/A,#N/A,457,446768,4993357,0,0
Nord,Piemonte e Liguria,Cuneo-Alba,4062,CERESOLEALBA,2017,12,31853.76173,0,7175.457527,0,0-0,993,301,3,0,NM,3,#N/A,667.031469,#N/A,6649.952205,#N/A,#N/A,2115,406507,4963631,0,0
Nord,Piemonte e Liguria,Ivrea,1073,CERESOLEREALE,2017,12,32175.2558,0,7153.033758,0,0-0,547,1620,1,0,T,3,#N/A,3233.179834,#N/A,11710.64655,#N/A,#N/A,159,358601,5034103,0,0
Nord,Lombardia,Bergamo,16071,CERETE,2017,12,10588.96794,0,1703.315421,0,0-0,1330,612,1,0,T,2,#N/A,2151.48197,#N/A,9690.001621,#N/A,#N/A,1646,577679,5078664,0,0
Nord,Lombardia,Pavia,18044,CERETTOLOMELLINA,2017,12,1880.659546,0,309.1807068,0,0-0,105,109,5,0,NM,3,#N/A,340.3886705,#N/A,811.7345124,#N/A,#N/A,205,474180,5011019,0,0
Nord,Lombardia,Pavia,18045,CERGNAGO,2017,12,13744.55255,0,2712.236517,0,0-0,345,100,5,0,NM,3,#N/A,41.3239012,#N/A,435.6950955,#N/A,#N/A,754,481607,5005274,0,0
Nord,Emilia Romagna e Marche,Ascoli Piceno,9024,CERIALE,2017,12,213306.7585,0,18634.0034,0,0-0,3552,10,4,1,T,2,#N/A,8102.054415,#N/A,27943.25736,#N/A,#N/A,5815,436572,4883237,0,0
Nord,Piemonte e Liguria,Savona-Imperia,9024,CERIALE,2017,12,76905.82374,0,6672.333495,0,0-0,9158,10,4,1,T,2,#N/A,8102.054415,#N/A,27943.25736,#N/A,#N/A,5815,436572,4883237,0,0
Nord,Lombardia,Monza,8016,CERIANA,2017,12,219589.5806,0,7544.484451,0,0-0,3136,369,1,0,T,3,#N/A,1650.2775,#N/A,4693.925185,#N/A,#N/A,1253,401641,4860205,0,0
Nord,Piemonte e Liguria,Savona-Imperia,8016,CERIANA,2017,12,31766.65152,0,684.8902111,0,0-0,1109,369,1,0,T,3,#N/A,1650.2775,#N/A,4693.925185,#N/A,#N/A,1253,401641,4860205,0,0
Nord,Emilia Romagna e Marche,Piacenza-Parma,33015,CERIGNALE,2017,12,33974.99936,0,2534.925391,0,0-0,336,725,1,0,T,3,#N/A,447.3050491,#N/A,4255.803345,#N/A,#N/A,155,528648,4945530,0,0
Sud,Puglia e Basilicata,Foggia-Barletta,71020,CERIGNOLA,2017,12,3008169.827,1,68485.23432,1,1-1,23578,120,5,0,NM,3,#N/A,8787.507716,#N/A,15655.87011,#N/A,#N/A,56653,1076239,4592733,0,0
Sud,Calabria,Cosenza-Castrovillari,78037,CERISANO,2017,12,121403.774,0,22736.81059,0,0-0,1354,610,1,0,T,3,#N/A,12993.04809,#N/A,236894.275,#N/A,#N/A,3271,1117992,4372497,0,0
Nord,Lombardia,Como-Lecco,13064,CERMENATE,2017,12,44231.18234,0,5121.083897,0,0-0,4017,297,3,0,NM,2,#N/A,394.0423319,#N/A,1374.56481,#N/A,#N/A,9023,506462,5060948,0,0
Centro,Lazio. Abruzzo e Molise,L'Aquila-Teramo,67016,CERMIGNANO,2017,12,222030.3443,0,6410.376354,0,0-0,792,563,3,0,T,3,#N/A,41.98006486,#N/A,85.11363021,#N/A,#N/A,1787,893990,4726578,0,0
Nord,Lombardia,Como-Lecco,13065,CERNOBBIO,2017,12,62109.37601,0,7878.464955,0,0-0,3853,201,1,0,T,2,#N/A,102818.0779,#N/A,185822.8685,#N/A,#N/A,6830,505553,5078202,0,0
Nord,Lombardia,Como-Lecco,97020,CERNUSCOLOMBARDONE,2017,12,16405.167,0,795.227034,0,0-0,1777,267,3,0,NM,2,#N/A,15.84964603,#N/A,135.5540114,#N/A,#N/A,3851,530708,5059944,0,0
Nord,Lombardia,Milano,15070,CERNUSCOSULNAVIGLI,2017,12,232623.8286,0,21686.01199,0,0-0,15260,134,5,0,NM,1,#N/A,2083.830247,#N/A,5117.916461,#N/A,#N/A,30697,526035,5041563,0,0
Nord,Piemonte e Liguria,Vercelli-Biella,96017,CERRETOCASTELLO,2017,12,8429.088961,0,840.6685788,0,0-0,327,280,3,0,T,2,#N/A,1009.723019,#N/A,3958.675998,#N/A,#N/A,628,434307,5045902,0,0
Nord,Piemonte e Liguria,Alessandria-Asti,5035,CERRETOD'ASTI,2017,12,5657.924662,0,109.5943139,0,0-0,160,280,3,0,NM,3,#N/A,113.4612081,#N/A,1109.924945,#N/A,#N/A,220,423709,4988986,0,0
Nord,Emilia Romagna e Marche,Ancona-Macerata,42013,CERRETOD'ESI,2017,12,30238.07869,0,2665.606958,0,0-0,1682,264,1,0,T,3,#N/A,4225.179826,#N/A,11491.48729,#N/A,#N/A,3967,823964,4804262,0,0
Centro,Toscana e Umbria,Umbria,54010,CERRETODISPOLETO,2017,12,88277.24445,0,3758.728563,0,0-0,891,557,1,0,T,3,#N/A,8.050905866,#N/A,29.85184333,#N/A,#N/A,1122,820590,4747941,0,0
Nord,Piemonte e Liguria,Alessandria-Asti,6058,CERRETOGRUE,2017,12,2758.738005,0,2256.039048,0,0-0,175,251,3,0,NM,3,#N/A,2249.156178,#N/A,6208.561995,#N/A,#N/A,325,494584,4965220,0,0
Centro,Toscana e Umbria,Firenze,48011,CERRETOGUIDI,2017,12,109304.1346,0,9243.790324,0,0-0,4517,123,5,0,NM,2,#N/A,1648.747698,#N/A,4317.146117,#N/A,#N/A,10364,649502,4846805,0,0
Nord,Piemonte e Liguria,Cuneo-Alba,4063,CERRETOLANGHE,2017,12,3013.382399,0,568.7618189,0,0-0,238,687,3,0,T,3,#N/A,3621.584213,#N/A,6812.523063,#N/A,#N/A,455,426842,4936589,0,0
Centro,Lazio. Abruzzo e Molise,Roma Esterna-Rieti,58027,CERRETOLAZIALE,2017,12,2046.339249,0,795.227034,0,0-0,752,520,1,0,T,3,#N/A,2122.364707,#N/A,20997.29332,#N/A,#N/A,1192,829623,4652592,0,0
Centro,Campania,Benevento,62023,CERRETOSANNITA,2017,12,50979.78231,0,6055.160095,0,0-0,1766,277,1,0,T,3,#N/A,1843.126834,#N/A,7618.432807,#N/A,#N/A,4083,967540,4587057,0,0
Nord,Piemonte e Liguria,Alessandria-Asti,6059,CERRINAMONFERRATO,2017,12,39980.12853,0,3075.32337,0,0-0,832,225,3,0,NM,3,#N/A,1093.06634,#N/A,3008.812054,#N/A,#N/A,1495,437932,4995945,0,0
Nord,Piemonte e Liguria,Vercelli-Biella,96018,CERRIONE,2017,12,59817.86662,0,5734.099246,0,0-0,1313,250,3,0,NM,3,#N/A,142.5922821,#N/A,3309.538866,#N/A,#N/A,2894,427481,5036343,0,0
Nord,Lombardia,Milano,15071,CERROALLAMBRO,2017,12,44554.73274,0,4564.647726,0,0-0,2020,84,5,0,NM,2,#N/A,1588.003059,#N/A,17800.32184,#N/A,#N/A,4956,525681,5020106,0,0
Centro,Lazio. Abruzzo e Molise,Molise,94014,CERROALVOLTURNO,2017,12,5752.679878,0,887.8921449,0,0-0,744,572,1,0,T,3,#N/A,41.25386644,#N/A,74.44699913,#N/A,#N/A,1341,925696,4624820,0,0
Nord,Lombardia,Milano,15072,CERROMAGGIORE,2017,12,96302.32119,0,6915.430909,0,0-0,6313,205,5,0,NM,2,#N/A,485.8193623,#N/A,1635.846174,#N/A,#N/A,14735,497340,5048676,0,0
Nord,Piemonte e Liguria,Alessandria-Asti,5036,CERROTANARO,2017,12,1022.866852,0,22.86927418,0,0-0,318,109,5,0,NM,3,#N/A,872.5894742,#N/A,1547.133039,#N/A,#N/A,670,450138,4969698,0,0
Nord,Triveneto,Verona,23026,CERROVERONESE,2017,12,28241.25538,0,9890.218574,0,0-0,1471,730,3,0,T,3,#N/A,2767.493418,#N/A,6838.600036,#N/A,#N/A,2434,658617,5048393,0,0
Sud,Puglia e Basilicata,Basilicata,76027,CERSOSIMO,2017,12,737.0747249,0,30.2943632,0,0-0,415,548,3,0,T,3,#N/A,159.9198043,#N/A,3127.554705,#N/A,#N/A,718,1129468,4458273,0,0
Centro,Toscana e Umbria,Firenze,48012,CERTALDO,2017,12,153139.7319,0,9471.443553,0,0-0,7669,67,3,0,NM,2,#N/A,1332.906464,#N/A,2802.737519,#N/A,#N/A,15935,668100,4825703,0,0
Nord,Lombardia,Pavia,18046,CERTOSADIPAVIA,2017,12,148991.0784,0,12454.84432,0,0-0,2334,89,5,0,NM,2,#N/A,2869.116544,#N/A,8787.567831,#N/A,#N/A,5004,509745,5010933,0,0
Sud,Calabria,Catanzaro-Crotone-Vibo Valentia,79027,CERVA,2017,12,4410.842066,0,2055.413142,0,0-0,537,800,1,0,T,3,#N/A,26081.71332,#N/A,327730.2454,#N/A,#N/A,1269,1171597,4347429,0,0
Centro,Lazio. Abruzzo e Molise,Roma Esterna-Rieti,58028,CERVARADIROMA,2017,12,68248.14144,0,6754.454979,0,0-0,1061,1053,1,0,T,3,#N/A,5813.22425,#N/A,30983.33806,#N/A,#N/A,472,838285,4656420,0,0
Nord,Triveneto,Padova,28030,CERVARESES.CROCE,2017,12,45829.74611,0,3052.751099,0,0-0,2398,21,5,0,NM,2,#N/A,1997.065318,#N/A,10690.85069,#N/A,#N/A,5698,710882,5031357,0,0
Centro,Lazio. Abruzzo e Molise,Frosinone,60026,CERVARO,2017,12,153037.9246,0,12997.02432,0,0-0,3228,250,3,0,P,2,#N/A,272.8411501,#N/A,804.9252253,#N/A,#N/A,7744,909127,4603454,0,0
Nord,Piemonte e Liguria,Cuneo-Alba,4064,CERVASCA,2017,12,52605.39376,0,5328.689386,0,0-0,2367,578,1,0,T,2,#N/A,6985.828175,#N/A,29958.44569,#N/A,#N/A,4804,379085,4916029,0,0
Nord,Piemonte e Liguria,Vercelli-Biella,2041,CERVATTO,2017,12,2577.932286,0,1361.612824,0,0-0,178,1004,1,0,T,3,#N/A,6581.819555,#N/A,19509.48108,#N/A,#N/A,48,433567,5080632,0,0
Sud,Calabria,Catanzaro-Crotone-Vibo Valentia,2041,CERVATTO,2017,12,654.7458019,0,946.1048429,0,0-0,450,1004,1,0,T,3,#N/A,6581.819555,#N/A,19509.48108,#N/A,#N/A,48,433567,5080632,0,0
Nord,Lombardia,Brescia-Breno,17049,CERVENO,2017,12,33051.63116,0,1109.308299,0,0-0,506,500,1,0,T,3,#N/A,762.3864189,#N/A,2151.875585,#N/A,#N/A,663,599562,5096652,0,0
Nord,Piemonte e Liguria,Cuneo-Alba,4065,CERVERE,2017,12,37881.51054,0,1558.377683,0,0-0,1021,304,5,0,NM,3,#N/A,6007.488777,#N/A,11595.10582,#N/A,#N/A,2162,402677,4942354,0,0
Nord,Lombardia,Pavia,18047,CERVESINA,2017,12,10655.74192,0,2273.413756,0,0-0,546,72,5,0,NM,3,#N/A,2524.911328,#N/A,7122.750258,#N/A,#N/A,1224,500891,4990399,0,0
Centro,Lazio. Abruzzo e Molise,Civitavecchia,58029,CERVETERI,2017,12,458643.0382,0,24831.1312,0,0-0,19366,81,4,1,NM,2,#N/A,9599.24323,#N/A,22536.92365,#N/A,#N/A,35207,756383,4655572,0,0
Nord,Emilia Romagna e Marche,Forli'-Ravenna,39007,CERVIA,2017,12,293705.1275,0,22850.71146,0,0-0,24111,5,5,1,NM,2,#N/A,359.0278504,#N/A,3216.452818,#N/A,#N/A,28896,764749,4905319,0,0
Sud,Calabria,Cosenza-Castrovillari,78038,CERVICATI,2017,12,21190.89203,0,2564.03174,0,0-0,396,485,3,0,NM,3,#N/A,33125.11747,#N/A,117025.3605,#N/A,#N/A,888,1116122,4402577,0,0
Nord,Lombardia,Lodi-Cremona,98018,CERVIGNANOD'ADDA,2017,12,1079.069021,0,17.82021365,0,0-0,844,87,5,0,NM,3,#N/A,393.5035257,#N/A,1325.09352,#N/A,#N/A,2119,533510,5024627,0,0
Nord,Triveneto,Udine-Monfalcone,30023,CERVIGNANODELFRIUL,2017,12,136208.1569,0,13761.80849,0,0-0,6878,2,5,0,NM,2,#N/A,21.46181153,#N/A,691.5997482,#N/A,#N/A,13409,836618,5084468,0,0
Centro,Campania,Avellino,64025,CERVINARA,2017,12,248642.4685,0,22458.66676,0,0-0,3594,284,3,0,P,2,#N/A,5770.192844,#N/A,76351.66668,#N/A,#N/A,9969,973168,4555982,0,0
Centro,Campania,Caserta,61028,CERVINO,2017,12,97923.81999,0,10387.40253,0,0-0,1650,152,3,0,NM,2,#N/A,93495.56645,#N/A,304203.4664,#N/A,#N/A,5024,956951,4557648,0,0
Nord,Lombardia,Monza,8017,CERVO,2017,12,8845.477013,0,459.7615121,0,0-0,3022,66,4,1,NM,3,#N/A,2859.776468,#N/A,5542.2996,#N/A,#N/A,1128,429335,4864954,0,0
Nord,Piemonte e Liguria,Savona-Imperia,8017,CERVO,2017,12,8227.366699,0,993.0314055,0,0-0,1872,66,4,1,NM,3,#N/A,2859.776468,#N/A,5542.2996,#N/A,#N/A,1128,429335,4864954,0,0
Sud,Calabria,Cosenza-Castrovillari,78039,CERZETO,2017,12,39947.30293,0,5264.091111,0,0-0,664,450,3,0,T,3,#N/A,48001.58168,#N/A,93174.52125,#N/A,#N/A,1328,1112084,4397559,0,0
Centro,Campania,Caserta,61029,CESA,2017,12,186704.4492,0,25067.54603,0,0-0,2966,40,5,0,NM,1,#N/A,2822.295604,#N/A,61515.42601,#N/A,#N/A,8496,940168,4547698,0,0
Nord,Lombardia,Como-Lecco,97021,CESANABRIANZA,2017,12,15582.067,0,3380.940034,0,0-0,1078,300,3,0,T,2,#N/A,1355.869442,#N/A,4101.757085,#N/A,#N/A,2348,523136,5074017,0,0
Nord,Piemonte e Liguria,Rivoli,1074,CESANATORINESE,2017,12,50314.78008,0,5986.849276,0,0-0,4462,1354,1,0,T,3,#N/A,187.9287082,#N/A,487.4397051,#N/A,#N/A,1007,328073,4977432,0,0
Nord,Lombardia,Milano,15074,CESANOBOSCONE,2017,12,129320.1554,0,15732.27861,0,0-0,9778,119,5,0,NM,1,#N/A,2624.172802,#N/A,7693.675175,#N/A,#N/A,23398,506901,5032211,0,0
Sud,Sicilia,Caltanissetta-Enna,83017,CESARO',2017,12,103895.5432,0,8235.166231,0,0-0,1480,1150,1,0,T,3,#N/A,1682.588149,#N/A,2870.618445,#N/A,#N/A,2572,998430,4206640,0,0
Nord,Lombardia,Monza,15076,CESATE,2017,12,107782.5634,0,2995.429412,0,0-0,5736,194,5,0,NM,1,#N/A,157.5432043,#N/A,8884.446809,#N/A,#N/A,13858,506298,5049476,0,0
Nord,Emilia Romagna e Marche,Forli'-Ravenna,40007,CESENA,2017,12,1025272.065,0,10348.36007,0,0-0,45462,44,5,0,P,2,#N/A,5892.746139,#N/A,10110.02324,#N/A,#N/A,95990,758874,4891650,0,0
Nord,Emilia Romagna e Marche,Forli'-Ravenna,40008,CESENATICO,2017,12,332359.8058,0,27439.71347,1,0-1,18267,2,5,1,NM,2,#N/A,2491.562387,#N/A,12272.01247,#N/A,#N/A,25412,770270,4897134,0,0
Centro,Campania,Avellino,64026,CESINALI,2017,12,49982.15912,0,4993.817871,0,0-0,985,380,3,0,NM,2,#N/A,21915.18606,#N/A,44574.64916,#N/A,#N/A,2472,991810,4543806,0,0
Nord,Lombardia,Monza,8018,CESIO,2017,12,300341.0204,0,3721.009111,0,0-0,2736,530,3,0,T,3,#N/A,3922.197383,#N/A,9976.995998,#N/A,#N/A,286,417493,4874207,0,0
Nord,Piemonte e Liguria,Savona-Imperia,8018,CESIO,2017,12,17260.63843,0,2481.761754,0,0-0,223,530,3,0,T,3,#N/A,3922.197383,#N/A,9976.995998,#N/A,#N/A,286,417493,4874207,0,0
Nord,Triveneto,Belluno,25011,CESIOMAGGIORE,2017,12,49425.44857,0,5563.767704,0,0-0,2123,479,1,0,T,3,#N/A,7.165889244,#N/A,17.98096569,#N/A,#N/A,4145,728748,5110975,0,0
Nord,Triveneto,Treviso,26015,CESSALTO,2017,12,69239.26763,0,2218.468097,0,0-0,1548,5,5,0,NM,3,#N/A,339.1521245,#N/A,2488.313233,#N/A,#N/A,3834,782241,5068784,0,0
Nord,Emilia Romagna e Marche,Ancona-Macerata,43011,CESSAPALOMBO,2017,12,115590.8424,0,2796.437026,0,0-0,297,434,1,0,T,3,#N/A,1778.661974,#N/A,4741.97703,#N/A,#N/A,546,845014,4779766,0,0
Nord,Piemonte e Liguria,Alessandria-Asti,5037,CESSOLE,2017,12,37201.33184,0,727.9557275,0,0-0,293,280,3,0,T,3,#N/A,308.0902765,#N/A,937.2418413,#N/A,#N/A,420,440741,4943970,0,0
Centro,Campania,Salerno-Sala Consilina,65041,CETARA,2017,12,41938.36094,0,6263.21109,0,0-0,1087,10,4,1,T,2,#N/A,102527.5419,#N/A,296402.5202,#N/A,#N/A,2302,981457,4516569,0,0
Nord,Lombardia,Brescia-Breno,17050,CETO,2017,12,2858.362815,0,651.7743141,0,0-0,955,453,1,0,T,3,#N/A,780.8464583,#N/A,2378.022251,#N/A,#N/A,1950,609411,5094535,0,0
Centro,Toscana e Umbria,Siena-Grosseto,52008,CETONA,2017,12,125645.0003,0,2371.573433,0,0-0,1878,385,3,0,P,3,#N/A,36.56734915,#N/A,5724.491916,#N/A,#N/A,2845,737413,4758788,0,0
Sud,Calabria,Cosenza-Castrovillari,78040,CETRARO,2017,12,298328.1753,0,30520.53141,1,0-1,5725,120,2,1,T,2,#N/A,4188.503309,#N/A,38920.48887,#N/A,#N/A,10260,1099124,4399816,0,0
Nord,Piemonte e Liguria,Cuneo-Alba,4066,CEVA,2017,12,142125.6334,0,5945.862785,0,0-0,3381,376,3,0,P,3,#N/A,136.2643457,#N/A,25309.04747,#N/A,#N/A,5757,422514,4914308,0,0
Nord,Lombardia,Brescia-Breno,17051,CEVO,2017,12,34045.35615,0,6463.39149,0,0-0,861,1070,1,0,T,3,#N/A,915.1964998,#N/A,2045.204692,#N/A,#N/A,930,610696,5102767,0,0
Centro,Sardegna,Cagliari,7013,CHALLAND-SAINT-ANSEL,2017,12,64494.21505,0,4692.062253,0,0-0,761,1030,1,0,T,3,#N/A,3283.095833,#N/A,7525.019874,#N/A,#N/A,756,403512,5063248,0,0
Centro,Sardegna,Cagliari,7014,CHALLAND-SAINT-VICTO,2017,12,67324.88678,0,2757.975065,0,0-0,664,744,1,0,T,3,#N/A,3354.219241,#N/A,6747.643392,#N/A,#N/A,611,402035,5059850,0,0
